Date,Product ID,Price,Quantity Sold,Sale Country Code
2021-01-29,27,47.15,71,UK
2021-01-29,28,38.7,28,FR
2021-01-29,29,27.81,13,UK
2021-01-29,30,20.14,28,UK
2021-01-29,31,39.36,76,US
2021-01-29,32,25.45,70,US
2021-01-29,33,46.57,22,DE
2021-01-29,34,38.39,47,US
2021-01-29,35,42.93,57,FR
2021-01-29,36,31.67,22,DE
2021-01-29,37,24.69,97,FR
2021-01-29,38,36.35,93,FR
2021-01-29,39,24.07,54,FR
2021-01-29,40,23.63,7,US
2021-01-29,41,37.95,16,US
2021-01-29,42,34.72,36,UK
2021-01-29,43,24.36,65,US
2021-01-29,44,23.5,22,FR
2021-01-29,45,46.55,73,DE
2021-01-29,46,48.25,86,US
2021-01-29,47,24.22,80,DE
2021-01-29,48,27.2,93,UK
2021-01-29,49,26.04,71,US
2021-01-29,50,30.1,60,FR
2021-01-30,1,48.38,93,US
2021-01-30,2,42.54,11,DE
2021-01-30,3,22.58,33,UK
2021-01-30,4,37.72,68,FR
2021-01-30,5,20.24,83,FR
2021-01-30,6,20.42,96,FR
2021-01-30,7,44.52,33,US
2021-01-30,8,46.0,2,FR
2021-01-30,9,37.44,95,US
2021-01-30,10,27.37,11,US
2021-01-30,11,28.94,71,US
2021-01-30,12,45.39,18,UK
2021-01-30,13,40.9,50,US
2021-01-30,14,24.89,65,DE
2021-01-30,15,35.95,39,DE
2021-01-30,16,37.26,21,US
2021-01-30,17,27.29,98,US
2021-01-30,18,43.4,32,UK
2021-01-30,19,26.22,48,DE
2021-01-30,20,33.87,81,US
2021-01-30,21,42.11,26,FR
2021-01-30,22,40.67,67,FR
2021-01-30,23,28.09,75,FR
2021-01-30,24,34.3,41,US
2021-01-30,25,26.05,67,FR
2021-01-30,26,48.21,5,UK
2021-01-30,27,32.85,31,US
2021-01-30,28,34.96,20,US
2021-01-30,29,31.14,87,UK
2021-01-30,30,48.02,66,US
2021-01-30,31,41.89,69,FR
2021-01-30,32,43.01,41,FR
2021-01-30,33,37.04,57,UK
2021-01-30,34,37.39,66,DE
2021-01-30,35,28.81,36,FR
2021-01-30,36,36.92,66,FR
2021-01-30,37,21.15,36,UK
2021-01-30,38,22.25,70,US
2021-01-30,39,30.29,15,UK
2021-01-30,40,32.3,47,DE
2021-01-30,41,37.74,64,UK
2021-01-30,42,27.53,73,UK
2021-01-30,43,36.84,17,DE
2021-01-30,44,28.77,44,FR
2021-01-30,45,38.95,87,UK
2021-01-30,46,44.17,66,FR
2021-01-30,47,33.66,64,DE
2021-01-30,48,42.06,60,DE
2021-01-30,49,35.68,87,FR
2021-01-30,50,32.95,65,US
2021-01-31,1,32.94,54,DE
2021-01-31,2,35.46,46,FR
2021-01-31,3,29.38,92,US
2021-01-31,4,35.93,18,US
2021-01-31,5,48.12,72,US
2021-01-31,6,47.37,6,US
2021-01-31,7,38.71,34,US
2021-01-31,8,35.22,92,UK
2021-01-31,9,41.95,6,DE
2021-01-31,10,25.54,18,DE
2021-01-31,11,40.68,96,UK
2021-01-31,12,45.52,2,FR
2021-01-31,13,42.82,71,FR
2021-01-31,14,34.73,57,DE
2021-01-31,15,44.04,82,FR
2021-01-31,16,32.13,13,US
2021-01-31,17,34.34,80,DE
2021-01-31,18,40.36,96,UK
2021-01-31,19,28.53,27,US
2021-01-31,20,38.14,81,FR
2021-01-31,21,26.67,32,UK
2021-01-31,22,26.25,50,FR
2021-01-31,23,37.24,34,FR
2021-01-31,24,45.3,88,US
2021-01-31,25,23.72,21,DE
2021-01-31,26,34.33,84,FR
2021-01-31,27,37.8,55,DE
2021-01-31,28,38.27,62,UK
2021-01-31,29,23.03,43,FR
2021-01-31,30,43.94,81,UK
2021-01-31,31,42.17,22,FR
2021-01-31,32,37.41,55,UK
2021-01-31,33,38.43,99,US
2021-01-31,34,30.78,25,UK
2021-01-31,35,43.04,32,FR
2021-01-31,36,33.9,19,FR
2021-01-31,37,37.96,10,UK
2021-01-31,38,45.42,82,UK
2021-01-31,39,26.61,49,FR
2021-01-31,40,38.44,61,DE
2021-01-31,41,43.67,95,UK
2021-01-31,42,23.08,14,FR
2021-01-31,43,39.54,83,US
2021-01-31,44,23.88,81,DE
2021-01-31,45,29.93,1,FR
2021-01-31,46,24.1,48,US
2021-01-31,47,30.83,56,DE
2021-01-31,48,45.49,1,US
2021-01-31,49,35.68,35,UK
2021-01-31,50,20.99,84,DE
2021-02-01,1,39.91,75,UK
2021-02-01,2,46.53,22,US
2021-02-01,3,29.57,88,UK
2021-02-01,4,23.97,23,FR
2021-02-01,5,39.92,56,US
2021-02-01,6,34.29,98,FR
2021-02-01,7,41.69,10,DE
2021-02-01,8,24.24,32,US
2021-02-01,9,33.4,48,UK
2021-02-01,10,35.84,52,FR
2021-02-01,11,40.8,100,UK
2021-02-01,12,43.47,68,UK
2021-02-01,13,31.17,80,US
2021-02-01,14,21.07,100,FR
2021-02-01,15,46.03,29,DE
2021-02-01,16,32.23,3,DE
2021-02-01,17,23.68,23,US
2021-02-01,18,35.36,99,UK
2021-02-01,19,25.87,12,FR
2021-02-01,20,34.61,11,UK
2021-02-01,21,26.95,11,DE
2021-02-01,22,40.55,87,UK
2021-02-01,23,39.3,76,UK
2021-02-01,24,48.61,70,US
2021-02-01,25,25.23,33,FR
2021-02-01,26,26.82,94,DE
2021-02-01,27,21.23,31,US
2021-02-01,28,33.51,56,DE
2021-02-01,29,35.7,8,US
2021-02-01,30,37.17,73,DE
2021-02-01,31,36.38,3,US
2021-02-01,32,27.63,42,FR
2021-02-01,33,45.69,43,UK
2021-02-01,34,36.07,7,UK
2021-02-01,35,39.1,67,FR
2021-02-01,36,27.6,4,DE
2021-02-01,37,35.58,2,UK
2021-02-01,38,44.44,73,UK
2021-02-01,39,35.28,83,FR
2021-02-01,40,36.64,99,FR
2021-02-01,41,27.22,52,US
2021-02-01,42,25.49,20,UK
2021-02-01,43,39.6,5,US
2021-02-01,44,24.79,70,DE
2021-02-01,45,26.21,73,FR
2021-02-01,46,42.74,95,UK
2021-02-01,47,30.96,25,DE
2021-02-01,48,39.34,94,FR
2021-02-01,49,26.63,29,DE
2021-02-01,50,47.85,72,DE
2021-02-02,1,35.9,57,DE
2021-02-02,2,46.17,32,US
2021-02-02,3,26.3,30,US
2021-02-02,4,30.12,86,FR
2021-02-02,5,43.24,78,US
2021-02-02,6,39.87,95,UK
2021-02-02,7,20.01,93,UK
2021-02-02,8,20.81,15,DE
2021-02-02,9,41.74,53,US
2021-02-02,10,34.4,55,DE
2021-02-02,11,36.47,39,US
2021-02-02,12,48.43,34,FR
2021-02-02,13,46.29,45,US
2021-02-02,14,35.76,19,UK
2021-02-02,15,38.72,46,US
2021-02-02,16,27.0,45,DE
2021-02-02,17,25.74,73,US
2021-02-02,18,39.3,73,UK
2021-02-02,19,39.15,4,FR
2021-02-02,20,47.8,29,UK
2021-02-02,21,45.83,20,DE
2021-02-02,22,23.09,41,FR
2021-02-02,23,23.0,9,US
2021-02-02,24,23.25,29,UK
2021-02-02,25,47.28,86,DE
2021-02-02,26,25.76,24,UK
2021-02-02,27,24.64,74,DE
2021-02-02,28,27.43,52,FR
2021-02-02,29,47.32,89,US
2021-02-02,30,41.46,55,UK
2021-02-02,31,33.16,58,DE
2021-02-02,32,27.95,69,US
2021-02-02,33,36.63,57,US
2021-02-02,34,36.1,23,FR
2021-02-02,35,23.1,5,FR
2021-02-02,36,46.2,80,DE
2021-02-02,37,34.41,88,FR
2021-02-02,38,33.56,63,US
2021-02-02,39,30.91,71,UK
2021-02-02,40,36.29,48,US
2021-02-02,41,48.44,17,US
2021-02-02,42,35.77,92,FR
2021-02-02,43,25.95,97,DE
2021-02-02,44,35.3,94,US
2021-02-02,45,42.23,29,FR
2021-02-02,46,39.61,29,US
2021-02-02,47,42.53,28,US
2021-02-02,48,37.86,7,US
2021-02-02,49,46.2,44,UK
2021-02-02,50,26.6,60,UK
2021-02-03,1,25.11,63,FR
2021-02-03,2,31.66,52,UK
2021-02-03,3,26.7,9,FR
2021-02-03,4,20.5,83,UK
2021-02-03,5,33.04,26,US
2021-02-03,6,22.62,70,UK
2021-02-03,7,41.92,9,DE
2021-02-03,8,26.01,88,FR
2021-02-03,9,30.65,38,UK
2021-02-03,10,28.67,40,UK
2021-02-03,11,42.83,62,UK
2021-02-03,12,22.4,47,US
2021-02-03,13,24.39,60,US
2021-02-03,14,47.21,100,DE
2021-02-03,15,36.11,33,US
2021-02-03,16,44.02,70,FR
2021-02-03,17,38.54,13,UK
2021-02-03,18,42.95,4,DE
2021-02-03,19,46.62,67,DE
2021-02-03,20,44.39,58,DE
2021-02-03,21,47.59,69,FR
2021-02-03,22,45.08,99,US
2021-02-03,23,26.87,86,DE
2021-02-03,24,40.4,41,DE
2021-02-03,25,28.36,16,UK
2021-02-03,26,21.21,63,DE
2021-02-03,27,44.98,58,US
2021-02-03,28,31.43,76,UK
2021-02-03,29,45.66,23,FR
2021-02-03,30,29.75,11,UK
2021-02-03,31,30.66,63,US
2021-02-03,32,32.5,90,DE
2021-02-03,33,23.97,64,FR
2021-02-03,34,35.98,4,FR
2021-02-03,35,23.01,61,US
2021-02-03,36,40.67,52,DE
2021-02-03,37,33.94,86,DE
2021-02-03,38,36.43,11,UK
2021-02-03,39,32.0,54,UK
2021-02-03,40,29.48,90,UK
2021-02-03,41,46.7,88,UK
2021-02-03,42,37.49,72,FR
2021-02-03,43,38.03,41,FR
2021-02-03,44,21.37,30,DE
2021-02-03,45,47.67,15,DE
2021-02-03,46,21.57,63,FR
2021-02-03,47,34.86,93,DE
2021-02-03,48,21.35,8,DE
2021-02-03,49,30.96,56,UK
2021-02-03,50,26.03,50,DE
2021-02-04,1,25.82,55,FR
2021-02-04,2,31.79,35,UK
2021-02-04,3,46.52,81,DE
2021-02-04,4,39.96,34,US
2021-02-04,5,20.83,76,DE
2021-02-04,6,20.24,77,US
2021-02-04,7,26.92,89,DE
2021-02-04,8,39.11,55,FR
2021-02-04,9,40.31,59,DE
2021-02-04,10,39.65,11,UK
2021-02-04,11,44.42,88,DE
2021-02-04,12,46.51,2,DE
2021-02-04,13,37.84,79,DE
2021-02-04,14,23.05,20,DE
2021-02-04,15,42.95,27,UK
2021-02-04,16,22.14,61,FR
2021-02-04,17,45.53,83,FR
2021-02-04,18,24.84,46,US
2021-02-04,19,42.69,39,FR
2021-02-04,20,34.35,11,UK
2021-02-04,21,43.23,90,US
2021-02-04,22,39.97,29,DE
2021-02-04,23,22.56,70,US
2021-02-04,24,32.9,98,FR
2021-02-04,25,38.76,90,FR
2021-02-04,26,26.12,62,US
2021-02-04,27,28.08,9,US
2021-02-04,28,37.66,6,FR
2021-02-04,29,43.98,34,DE
2021-02-04,30,27.84,100,UK
2021-02-04,31,28.0,8,UK
2021-02-04,32,32.12,20,US
2021-02-04,33,41.01,87,DE
2021-02-04,34,28.1,67,US
2021-02-04,35,46.81,86,DE
2021-02-04,36,47.96,68,US
2021-02-04,37,20.98,79,FR
2021-02-04,38,39.81,43,DE
2021-02-04,39,27.15,62,DE
2021-02-04,40,41.98,96,FR
2021-02-04,41,38.79,21,DE
2021-02-04,42,41.09,35,FR
2021-02-04,43,22.78,29,FR
2021-02-04,44,26.6,68,DE
2021-02-04,45,47.23,35,DE
2021-02-04,46,37.17,88,US
2021-02-04,47,20.85,82,US
2021-02-04,48,22.2,75,FR
2021-02-04,49,27.42,77,DE
2021-02-04,50,44.0,71,DE
2021-02-05,1,31.92,12,UK
2021-02-05,2,44.98,97,UK
2021-02-05,3,41.49,83,DE
2021-02-05,4,21.34,68,DE
2021-02-05,5,41.11,61,US
2021-02-05,6,36.97,27,DE
2021-02-05,7,24.28,43,FR
2021-02-05,8,27.13,21,DE
2021-02-05,9,45.06,8,DE
2021-02-05,10,29.02,69,FR
2021-02-05,11,47.52,45,US
2021-02-05,12,31.71,27,DE
2021-02-05,13,42.16,100,UK
2021-02-05,14,24.8,18,UK
2021-02-05,15,40.13,90,US
2021-02-05,16,26.35,31,DE
2021-02-05,17,45.41,23,DE
2021-02-05,18,43.8,76,FR
2021-02-05,19,43.69,100,US
2021-02-05,20,24.09,68,DE
2021-02-05,21,32.67,63,DE
2021-02-05,22,36.21,94,FR
2021-02-05,23,47.22,36,FR
2021-02-05,24,20.83,55,FR
2021-02-05,25,23.57,10,FR
2021-02-05,26,42.26,62,FR
2021-02-05,27,44.54,42,UK
2021-02-05,28,40.73,83,UK
2021-02-05,29,38.41,21,UK
2021-02-05,30,29.18,5,US
2021-02-05,31,48.01,32,DE
2021-02-05,32,48.15,57,FR
2021-02-05,33,35.42,13,US
2021-02-05,34,41.17,62,UK
2021-02-05,35,41.32,36,FR
2021-02-05,36,23.79,97,UK
2021-02-05,37,42.31,39,FR
2021-02-05,38,45.99,50,DE
2021-02-05,39,26.22,20,FR
2021-02-05,40,31.87,14,UK
2021-02-05,41,47.2,21,FR
2021-02-05,42,31.0,5,DE
2021-02-05,43,28.57,47,DE
2021-02-05,44,41.78,99,US
2021-02-05,45,41.79,14,FR
2021-02-05,46,40.93,43,US
2021-02-05,47,23.05,17,UK
2021-02-05,48,38.3,28,US
2021-02-05,49,20.65,91,US
2021-02-05,50,44.04,49,UK
2021-02-06,1,23.31,67,DE
2021-02-06,2,28.32,49,FR
2021-02-06,3,25.18,56,FR
2021-02-06,4,47.58,79,US
2021-02-06,5,42.01,63,FR
2021-02-06,6,40.28,78,FR
2021-02-06,7,40.35,79,UK
2021-02-06,8,30.71,27,DE
2021-02-06,9,25.23,74,UK
2021-02-06,10,33.02,3,UK
2021-02-06,11,37.22,10,US
2021-02-06,12,24.41,71,US
2021-02-06,13,47.0,88,DE
2021-02-06,14,40.69,97,UK
2021-02-06,15,45.03,72,FR
2021-02-06,16,45.17,47,US
2021-02-06,17,33.88,28,UK
2021-02-06,18,45.48,32,US
2021-02-06,19,35.23,4,FR
2021-02-06,20,28.87,63,UK
2021-02-06,21,46.13,13,US
2021-02-06,22,30.88,48,UK
2021-02-06,23,45.7,85,DE
2021-02-06,24,41.55,8,UK
2021-02-06,25,22.47,95,DE
2021-02-06,26,41.99,82,US
2021-02-06,27,32.75,84,DE
2021-02-06,28,20.39,14,US
2021-02-06,29,36.6,81,FR
2021-02-06,30,28.94,2,US
2021-02-06,31,36.33,28,FR
2021-02-06,32,37.4,11,UK
2021-02-06,33,36.05,86,FR
2021-02-06,34,36.64,1,US
2021-02-06,35,31.82,76,DE
2021-02-06,36,47.46,20,UK
2021-02-06,37,20.45,52,UK
2021-02-06,38,25.68,56,US
2021-02-06,39,23.56,85,UK
2021-02-06,40,41.18,53,DE
2021-02-06,41,25.28,11,DE
2021-02-06,42,20.42,81,DE
2021-02-06,43,39.63,83,FR
2021-02-06,44,47.32,88,US
2021-02-06,45,48.72,100,US
2021-02-06,46,46.32,70,UK
2021-02-06,47,24.94,50,UK
2021-02-06,48,26.99,84,DE
2021-02-06,49,32.63,91,UK
2021-02-06,50,31.33,22,US
2021-02-07,1,28.05,81,FR
2021-02-07,2,47.92,86,US
2021-02-07,3,27.19,21,DE
2021-02-07,4,43.57,10,US
2021-02-07,5,41.86,37,DE
2021-02-07,6,35.0,16,FR
2021-02-07,7,25.71,88,US
2021-02-07,8,43.52,57,US
2021-02-07,9,39.41,38,UK
2021-02-07,10,45.64,10,FR
2021-02-07,11,44.88,75,FR
2021-02-07,12,48.81,61,US
2021-02-07,13,33.12,40,UK
2021-02-07,14,32.21,58,FR
2021-02-07,15,26.06,51,UK
2021-02-07,16,48.3,45,US
2021-02-07,17,40.89,85,FR
2021-02-07,18,21.26,94,UK
2021-02-07,19,40.16,91,UK
2021-02-07,20,33.24,76,FR
2021-02-07,21,32.74,17,FR
2021-02-07,22,42.26,63,DE
2021-02-07,23,25.94,74,FR
2021-02-07,24,41.22,47,US
2021-02-07,25,38.76,80,UK
2021-02-07,26,21.82,12,US
2021-02-07,27,38.35,17,FR
2021-02-07,28,46.86,6,DE
2021-02-07,29,45.75,50,UK
2021-02-07,30,25.53,11,DE
2021-02-07,31,34.56,43,DE
2021-02-07,32,41.75,70,UK
2021-02-07,33,30.87,1,US
2021-02-07,34,46.41,22,DE
2021-02-07,35,24.08,31,UK
2021-02-07,36,33.85,33,UK
2021-02-07,37,39.85,38,FR
2021-02-07,38,30.44,46,DE
2021-02-07,39,43.76,56,FR
2021-02-07,40,21.36,62,FR
2021-02-07,41,34.06,53,US
2021-02-07,42,41.39,87,US
2021-02-07,43,48.96,32,DE
2021-02-07,44,24.27,25,UK
2021-02-07,45,48.9,88,UK
2021-02-07,46,45.88,12,US
2021-02-07,47,22.22,4,DE
2021-02-07,48,33.96,55,UK
2021-02-07,49,39.87,88,US
2021-02-07,50,33.69,52,FR
2021-02-08,1,40.84,19,US
2021-02-08,2,47.65,94,DE
2021-02-08,3,45.13,65,US
2021-02-08,4,42.25,43,DE
2021-02-08,5,26.73,47,DE
2021-02-08,6,28.53,14,DE
2021-02-08,7,47.09,66,US
2021-02-08,8,30.04,68,FR
2021-02-08,9,46.6,34,UK
2021-02-08,10,21.61,28,DE
2021-02-08,11,24.55,83,DE
2021-02-08,12,33.17,38,FR
2021-02-08,13,38.09,13,US
2021-02-08,14,21.75,39,UK
2021-02-08,15,35.69,90,US
2021-02-08,16,42.17,73,FR
2021-02-08,17,32.42,22,DE
2021-02-08,18,34.32,50,DE
2021-02-08,19,42.59,7,DE
2021-02-08,20,35.35,74,DE
2021-02-08,21,42.5,96,FR
2021-02-08,22,39.04,99,UK
2021-02-08,23,23.01,28,UK
2021-02-08,24,45.24,32,UK
2021-02-08,25,45.99,41,US
2021-02-08,26,23.22,42,DE
2021-02-08,27,24.01,51,UK
2021-02-08,28,24.55,45,US
2021-02-08,29,39.51,96,US
2021-02-08,30,23.64,40,FR
2021-02-08,31,37.33,15,UK
2021-02-08,32,28.48,66,FR
2021-02-08,33,39.17,80,US
2021-02-08,34,28.1,65,FR
2021-02-08,35,36.81,74,UK
2021-02-08,36,36.81,45,DE
2021-02-08,37,42.23,41,FR
2021-02-08,38,40.51,27,DE
2021-02-08,39,45.63,31,FR
2021-02-08,40,29.74,26,UK
2021-02-08,41,21.99,11,UK
2021-02-08,42,22.51,93,US
2021-02-08,43,30.08,71,FR
2021-02-08,44,44.59,70,DE
2021-02-08,45,29.5,13,US
2021-02-08,46,38.41,62,DE
2021-02-08,47,26.68,8,FR
2021-02-08,48,40.51,97,UK
2021-02-08,49,45.58,12,US
2021-02-08,50,47.44,43,DE
2021-02-09,1,23.6,39,UK
2021-02-09,2,23.61,66,UK
2021-02-09,3,22.11,73,DE
2021-02-09,4,47.92,76,US
2021-02-09,5,26.1,6,FR
2021-02-09,6,40.54,44,US
2021-02-09,7,20.83,68,US
2021-02-09,8,20.51,7,UK
2021-02-09,9,26.04,18,US
2021-02-09,10,28.65,38,UK
2021-02-09,11,42.53,65,DE
2021-02-09,12,44.22,20,FR
2021-02-09,13,31.08,40,UK
2021-02-09,14,24.31,57,US
2021-02-09,15,31.72,17,US
2021-02-09,16,43.29,25,US
2021-02-09,17,38.23,97,DE
2021-02-09,18,23.25,56,FR
2021-02-09,19,20.55,79,US
2021-02-09,20,25.65,97,FR
2021-02-09,21,33.94,11,UK
2021-02-09,22,42.28,98,UK
2021-02-09,23,40.85,67,DE
2021-02-09,24,28.78,97,FR
2021-02-09,25,32.19,19,DE
2021-02-09,26,21.27,42,FR
2021-02-09,27,26.8,86,FR
2021-02-09,28,43.55,89,UK
2021-02-09,29,31.12,49,US
2021-02-09,30,40.39,43,FR
2021-02-09,31,37.01,74,UK
2021-02-09,32,20.29,21,FR
2021-02-09,33,26.36,14,UK
2021-02-09,34,22.91,84,UK
2021-02-09,35,41.03,33,DE
2021-02-09,36,37.96,18,DE
2021-02-09,37,20.99,87,US
2021-02-09,38,38.87,64,UK
2021-02-09,39,26.34,22,DE
2021-02-09,40,25.5,55,FR
2021-02-09,41,20.5,91,FR
2021-02-09,42,22.55,16,FR
2021-02-09,43,27.31,54,DE
2021-02-09,44,42.55,5,DE
2021-02-09,45,35.52,32,UK
2021-02-09,46,42.18,69,UK
2021-02-09,47,28.0,35,US
2021-02-09,48,42.6,56,DE
2021-02-09,49,36.24,83,DE
2021-02-09,50,41.32,17,DE
2021-02-10,1,37.65,80,UK
2021-02-10,2,27.83,2,US
2021-02-10,3,41.52,95,FR
2021-02-10,4,47.02,2,FR
2021-02-10,5,41.98,62,US
2021-02-10,6,31.82,56,DE
2021-02-10,7,40.61,16,DE
2021-02-10,8,43.7,79,US
2021-02-10,9,48.44,17,UK
2021-02-10,10,27.88,25,DE
2021-02-10,11,32.74,58,DE
2021-02-10,12,38.49,6,DE
2021-02-10,13,48.1,10,FR
2021-02-10,14,28.08,96,DE
2021-02-10,15,28.98,60,US
2021-02-10,16,43.12,82,US
2021-02-10,17,28.91,61,FR
2021-02-10,18,43.96,93,DE
2021-02-10,19,20.98,98,DE
2021-02-10,20,28.83,69,DE
2021-02-10,21,30.95,7,DE
2021-02-10,22,27.32,84,US
2021-02-10,23,25.5,90,UK
2021-02-10,24,40.34,96,US
2021-02-10,25,42.37,50,FR
2021-02-10,26,46.91,24,DE
2021-02-10,27,41.6,59,DE
2021-02-10,28,34.13,43,FR
2021-02-10,29,45.67,71,DE
2021-02-10,30,34.85,27,US
2021-02-10,31,38.15,87,FR
2021-02-10,32,47.21,6,US
2021-02-10,33,29.84,21,US
2021-02-10,34,26.91,62,DE
2021-02-10,35,20.79,97,FR
2021-02-10,36,46.62,33,FR
2021-02-10,37,40.19,12,FR
2021-02-10,38,30.31,82,UK
2021-02-10,39,45.25,66,UK
2021-02-10,40,30.28,34,FR
2021-02-10,41,38.85,47,US
2021-02-10,42,47.66,55,UK
2021-02-10,43,31.04,74,DE
2021-02-10,44,38.67,77,FR
2021-02-10,45,39.88,55,FR
2021-02-10,46,30.12,30,US
2021-02-10,47,27.0,89,US
2021-02-10,48,32.4,86,FR
2021-02-10,49,29.54,70,FR
2021-02-10,50,42.23,98,UK
2021-02-11,1,24.71,42,FR
2021-02-11,2,30.06,91,FR
2021-02-11,3,45.13,96,FR
2021-02-11,4,27.77,5,DE
2021-02-11,5,32.38,98,FR
2021-02-11,6,43.81,60,UK
2021-02-11,7,31.4,38,FR
2021-02-11,8,26.72,3,UK
2021-02-11,9,25.57,12,FR
2021-02-11,10,28.67,54,US
2021-02-11,11,36.06,7,FR
2021-02-11,12,30.31,86,UK
2021-02-11,13,41.88,3,FR
2021-02-11,14,41.41,5,DE
2021-02-11,15,28.78,62,FR
2021-02-11,16,37.57,61,DE
2021-02-11,17,36.14,22,DE
2021-02-11,18,21.4,100,DE
2021-02-11,19,48.0,66,UK
2021-02-11,20,38.63,93,FR
2021-02-11,21,34.47,42,FR
2021-02-11,22,48.93,96,US
2021-02-11,23,21.78,90,UK
2021-02-11,24,47.93,56,US
2021-02-11,25,23.24,78,FR
2021-02-11,26,42.56,1,DE
2021-02-11,27,24.2,78,DE
2021-02-11,28,26.44,85,FR
2021-02-11,29,30.48,7,DE
2021-02-11,30,34.63,81,US
2021-02-11,31,38.65,95,UK
2021-02-11,32,33.17,1,US
2021-02-11,33,29.05,60,US
2021-02-11,34,29.65,44,FR
2021-02-11,35,26.7,60,DE
2021-02-11,36,46.72,64,FR
2021-02-11,37,38.16,94,US
2021-02-11,38,22.31,10,DE
2021-02-11,39,20.31,80,UK
2021-02-11,40,43.91,1,DE
2021-02-11,41,34.71,98,FR
2021-02-11,42,22.89,9,FR
2021-02-11,43,37.4,81,DE
2021-02-11,44,47.8,29,UK
2021-02-11,45,30.43,99,UK
2021-02-11,46,28.27,70,DE
2021-02-11,47,33.14,61,DE
2021-02-11,48,42.26,77,UK
2021-02-11,49,20.89,64,UK
2021-02-11,50,38.99,96,UK
2021-02-12,1,24.63,2,US
2021-02-12,2,48.32,66,FR
2021-02-12,3,29.95,100,DE
2021-02-12,4,32.78,69,UK
2021-02-12,5,23.66,50,US
2021-02-12,6,27.59,46,UK
2021-02-12,7,40.66,58,US
2021-02-12,8,25.86,28,DE
2021-02-12,9,33.6,70,DE
2021-02-12,10,39.68,53,US
2021-02-12,11,31.08,2,FR
2021-02-12,12,21.86,18,DE
2021-02-12,13,34.11,52,FR
2021-02-12,14,22.54,39,US
2021-02-12,15,36.14,55,US
2021-02-12,16,43.95,15,DE
2021-02-12,17,48.41,2,DE
2021-02-12,18,24.93,37,DE
2021-02-12,19,22.11,32,DE
2021-02-12,20,35.08,76,UK
2021-02-12,21,30.77,40,FR
2021-02-12,22,29.39,12,US
2021-02-12,23,27.54,30,DE
2021-02-12,24,30.62,24,US
2021-02-12,25,27.68,11,US
2021-02-12,26,40.45,11,DE
2021-02-12,27,46.52,91,UK
2021-02-12,28,37.92,36,FR
2021-02-12,29,22.7,5,DE
2021-02-12,30,48.62,83,DE
2021-02-12,31,44.24,24,DE
2021-02-12,32,48.35,28,DE
2021-02-12,33,25.61,97,US
2021-02-12,34,43.7,43,UK
2021-02-12,35,42.02,8,US
2021-02-12,36,39.64,29,DE
2021-02-12,37,28.11,46,UK
2021-02-12,38,40.4,47,FR
2021-02-12,39,29.18,83,US
2021-02-12,40,35.06,95,DE
2021-02-12,41,21.07,8,US
2021-02-12,42,23.81,76,FR
2021-02-12,43,27.21,67,DE
2021-02-12,44,31.31,22,UK
2021-02-12,45,26.55,79,UK
2021-02-12,46,22.62,48,US
2021-02-12,47,28.45,29,DE
2021-02-12,48,44.35,80,UK
2021-02-12,49,34.58,5,UK
2021-02-12,50,43.06,36,UK
2021-02-13,1,46.84,21,US
2021-02-13,2,37.34,70,DE
2021-02-13,3,26.46,17,UK
2021-02-13,4,48.12,92,US
2021-02-13,5,45.22,28,US
2021-02-13,6,43.28,65,DE
2021-02-13,7,32.92,20,UK
2021-02-13,8,44.12,30,UK
2021-02-13,9,29.57,21,DE
2021-02-13,10,45.86,43,DE
2021-02-13,11,20.01,59,FR
2021-02-13,12,40.1,85,DE
2021-02-13,13,24.4,96,UK
2021-02-13,14,42.8,15,UK
2021-02-13,15,30.52,33,US
2021-02-13,16,43.73,9,UK
2021-02-13,17,25.88,7,US
2021-02-13,18,37.23,22,US
2021-02-13,19,28.48,6,UK
2021-02-13,20,47.15,40,DE
2021-02-13,21,48.94,12,FR
2021-02-13,22,45.8,68,DE
2021-02-13,23,45.14,81,DE
2021-02-13,24,37.06,49,DE
2021-02-13,25,32.58,65,UK
2021-02-13,26,29.67,88,DE
2021-02-13,27,39.9,72,FR
2021-02-13,28,40.17,98,FR
2021-02-13,29,37.63,48,US
2021-02-13,30,32.44,83,US
2021-02-13,31,27.19,25,US
2021-02-13,32,28.55,90,UK
2021-02-13,33,24.94,84,UK
2021-02-13,34,37.55,81,UK
2021-02-13,35,28.29,99,US
2021-02-13,36,35.4,64,US
2021-02-13,37,34.54,2,US
2021-02-13,38,20.16,44,FR
2021-02-13,39,22.34,99,DE
2021-02-13,40,24.61,25,FR
2021-02-13,41,26.85,17,US
2021-02-13,42,42.89,100,DE
2021-02-13,43,20.88,76,US
2021-02-13,44,46.01,48,FR
2021-02-13,45,31.83,11,FR
2021-02-13,46,36.71,9,UK
2021-02-13,47,24.59,89,FR
2021-02-13,48,22.27,97,DE
2021-02-13,49,45.52,63,UK
2021-02-13,50,21.12,16,FR
2021-02-14,1,45.65,64,DE
2021-02-14,2,34.95,98,DE
2021-02-14,3,26.17,53,UK
2021-02-14,4,35.44,48,US
2021-02-14,5,39.01,4,UK
2021-02-14,6,21.77,38,DE
2021-02-14,7,46.15,8,UK
2021-02-14,8,47.15,61,DE
2021-02-14,9,42.66,5,US
2021-02-14,10,29.4,48,DE
2021-02-14,11,34.72,6,UK
2021-02-14,12,23.18,68,FR
2021-02-14,13,34.35,26,DE
